{ 0, 0, 7, 1, 1, 209, "TCLSW", "Total column-integrated supercooled liquid water", "kg/m^2"},
{ 0, 0, 7, 1, 1, 210, "TCOLM", "Total column-integrated melting ice", "kg/m^2"},
{ 0, 0, 7, 1, 1, 211, "EMNP", "Evaporation - Precipitation", "cm/day"},
{ 0, 0, 7, 1, 1, 212, "SBSNO", "Sublimation (evaporation from snow)", "W/m^2"},
{ 0, 0, 7, 1, 1, 213, "CNVMR", "Deep Convective Moistening Rate", "kg/kg/s"},
{ 0, 0, 7, 1, 1, 214, "SHAMR", "Shallow Convective Moistening Rate", "kg/kg/s"},
{ 0, 0, 7, 1, 1, 215, "VDFMR", "Vertical Diffusion Moistening Rate", "kg/kg/s"},
{ 0, 0, 7, 1, 1, 216, "CONDP", "Condensation Pressure of Parcali Lifted From Indicate Surface", "Pa"},
{ 0, 1, 0, 0, 2, 0, "WDIR", "Wind Direction (from which blowing)", "deg"},
{ 0, 2, 0, 0, 2, 0, "WDIR", "Wind Direction (from which blowing)", "deg"},
{ 0, 1, 0, 0, 2, 1, "WIND", "Wind Speed", "m/s"},
{ 0, 2, 0, 0, 2, 1, "WIND", "Wind Speed", "m/s"},
{ 0, 1, 0, 0, 2, 2, "UGRD", "U-Component of Wind", "m/s"},
{ 0, 2, 0, 0, 2, 2, "UGRD", "U-Component of Wind", "m/s"},
{ 0, 1, 0, 0, 2, 3, "VGRD", "V-Component of Wind", "m/s"},
{ 0, 2, 0, 0, 2, 3, "VGRD", "V-Component of Wind", "m/s"},
{ 0, 1, 0, 0, 2, 4, "STRM", "Stream Function", "m^2/s"},
{ 0, 2, 0, 0, 2, 4, "STRM", "Stream Function", "m^2/s"},
{ 0, 1, 0, 0, 2, 5, "VPOT", "Velocity Potential", "m^2/s"},
{ 0, 2, 0, 0, 2, 5, "VPOT", "Velocity Potential", "m^2/s"},
{ 0, 1, 0, 0, 2, 6, "MNTSF", "Montgomery Stream Function", "m^2/s"},
{ 0, 2, 0, 0, 2, 6, "MNTSF", "Montgomery Stream Function", "m^2/s"},
{ 0, 1, 0, 0, 2, 7, "SGCVV", "Sigma Coordinate Vertical Velocity", "1/s"},
{ 0, 2, 0, 0, 2, 7, "SGCVV", "Sigma Coordinate Vertical Velocity", "1/s"},
{ 0, 1, 0, 0, 2, 8, "VVEL", "Vertical Velocity (Pressure)", "Pa/s"},
{ 0, 2, 0, 0, 2, 8, "VVEL", "Vertical Velocity (Pressure)", "Pa/s"},
{ 0, 1, 0, 0, 2, 9, "DZDT", "Vertical Velocity (Geometric)", "m/s"},
{ 0, 2, 0, 0, 2, 9, "DZDT", "Vertical Velocity (Geometric)", "m/s"},
{ 0, 1, 0, 0, 2, 10, "ABSV", "Absolute Vorticity", "1/s"},
{ 0, 2, 0, 0, 2, 10, "ABSV", "Absolute Vorticity", "1/s"},
{ 0, 1, 0, 0, 2, 11, "ABSD", "Absolute Divergence", "1/s"},
{ 0, 2, 0, 0, 2, 11, "ABSD", "Absolute Divergence", "1/s"},
{ 0, 1, 0, 0, 2, 12, "RELV", "Relative Vorticity", "1/s"},
{ 0, 2, 0, 0, 2, 12, "RELV", "Relative Vorticity", "1/s"},
{ 0, 1, 0, 0, 2, 13, "RELD", "Relative Divergence", "1/s"},
{ 0, 2, 0, 0, 2, 13, "RELD", "Relative Divergence", "1/s"},
{ 0, 1, 0, 0, 2, 14, "PVORT", "Potential Vorticity", "m^2/kg/s"},
{ 0, 2, 0, 0, 2, 14, "PVORT", "Potential Vorticity", "m^2/kg/s"},
{ 0, 1, 0, 0, 2, 15, "VUCSH", "Vertical U-Component of Shear", "1/s"},
{ 0, 2, 0, 0, 2, 15, "VUCSH", "Vertical U-Component of Shear", "1/s"},
{ 0, 1, 0, 0, 2, 16, "VVCSH", "Vertical V-Component of Shear", "1/s"},
